carID,name,model,year,city,km,condition,color,price
2379,دنا,ساده,1397,شیراز,80000,بدون رنگ,نوک مدادی,2250000
2380,پراید,132 SE,1398,کرج,35000,بدون رنگ,سفید,116000000
2381,سمند,LX ساده,1390,شیراز,420000,صافکاری بدون رنگ,سفید,107000000
2382,پژو,405 GLX دوگانه سوز,1389,کرج,310000,چند لکه رنگ,نقرآبی,82000000
2383,پژو,405 GLX دوگانه سوز,1389,مشهد,260000,چند لکه رنگ,سفید,87000000
2384,پراید,111 SE,1397,مشهد,59000,بدون رنگ,سفید صدفی,110000000
2385,پراید,131 SE,1397,شهر ری,88000,بدون رنگ,سفید,95000000
2386,پژو,207 اتوماتیک,1397,تهران,44000,بدون رنگ,مشکی,312000000
2387,پژو,405 SLX,1395,تهران,24000,بدون رنگ,نوک مدادی,180000000
2388,پراید,141 ساده,1384,اصفهان,300000,دور رنگ,نقره ای,48000000
2389,پژو,405 GLX بنزینی,1385,شهریار,320000,دور رنگ,مشکی,56000000
2390,پژو,پارس دوگانه سوز,1396,اصفهان,193000,بدون رنگ,سفید,203000000
2391,پژو,405 GLX دوگانه سوز,1388,تهران,400000,دور رنگ,سبز,90000000
2392,پراید,صندوق دار ساده,1388,تهران,121000,بدون رنگ,سفید,66000000
2393,سمند,SE,1392,تهران,124000,بدون رنگ,سفید,120000000
2394,دنا,پلاس اتوماتیک توربو,1400,تهران,0,بدون رنگ,مشکی,445000000
2395,پژو,405 GLX بنزینی,1392,تهران,141000,بدون رنگ,نوک مدادی,130000000
2396,تیبا,۲‌ (هاچ بک) EX,1400,مشهد,0,بدون رنگ,سفید,141500000
2397,پراید,صندوق دار ساده,1380,مشهد,200000,بدون رنگ,نوک مدادی,25000000
2398,پژو,405 GLX دوگانه سوز,1391,تهران,207000,دو لکه رنگ,نقره ای,1050000
2399,پراید,131 SE,1397,کرج,114000,بدون رنگ,سفید,95000000
2400,برلیانس,H330 1.5 اتوماتیک,1396,کرج,57000,بدون رنگ,نوک مدادی,280000000
2401,پراید,131 SL,1391,اهواز,300000,دور رنگ,سفید,53000000
2402,پراید,131 SE,1398,ماهشهر,30000,بدون رنگ,سفید صدفی,105000000
2403,پیکان,وانت,1389,مشهد,160000,دور رنگ,سفید,65000000
2404,پژو,206 SD V2,1391,کرج,167000,دور رنگ,آلبالویی,132000000
2405,پژو,206 تیپ 2,1383,شهر ری,412000,دور رنگ,نقره ای,78000000
2406,دانگ,فنگ H30 Cross,1395,جیرفت,60000,بدون رنگ,مشکی,300000000
2407,سمند,LX EF7 دوگانه سوز,1383,تهران,400000,چند لکه رنگ,زرد,63000000
2408,تیبا,۱ (صندوق دار) EX,1391,مشهد,195000,بدون رنگ,سفید صدفی,85000000
2409,پژو,پارس ساده,1379,هشتگرد,300000,دور رنگ,بژ,60000000
2410,پیکان,وانت,1389,کرج,430000,چند لکه رنگ,سفید,78000000
2411,بنز,CLS350,2007,تهران,193000,چند لکه رنگ,سفید,1250000000
2412,سمند,X7,1386,کرج,292000,بدون رنگ,بژ,81000000
2413,پراید,صندوق دار ساده,1388,تهران,326000,صافکاری بدون رنگ,نقره ای,53000000
2414,دوو,سیلو,1381,تهران,200000,چند لکه رنگ,بژ,45000000
2415,پژو,207 اتوماتیک,1399,مشهد,0,بدون رنگ,سفید,373500000
2416,لیفان,X60,1392,کرج,205000,بدون رنگ,مشکی,220000000
2417,سمند,LX ساده,1393,تهران,125000,بدون رنگ,مشکی,127000000
2418,پراید,131 EX,1397,خمینی‌شهر,57000,بدون رنگ,سفید,1070000000
2419,تویوتا,یاریس صندوق دار,2008,تهران,159000,یک لکه رنگ,سفید,350000000
2420,ام,وی ام 110 4 سیلندر دنده ای,1394,اهواز,98000,بدون رنگ,سفید,80000000
2421,پژو,405 GLX دوگانه سوز,1393,کرج,350000,صافکاری بدون رنگ,نقره ای,105000000
2422,بنز,E200,2006,تهران,174000,دو لکه رنگ,نقره ای,790000000
2423,رنو,مگان 2000 مونتاژ,1389,تهران,183000,دور رنگ,نوک مدادی,210000000
2424,پراید,صندوق دار ساده,1387,شهریار,200000,بدون رنگ,مشکی,55000000
2425,پراید,صندوق دار ساده,1385,پردیس,275000,یک لکه رنگ,زیتونی,50000000
2426,ام,جی 6 GT,2012,مشهد,250000,بدون رنگ,نوک مدادی,340000000
2427,پژو,206 تیپ 2,1399,مشهد,10000,بدون رنگ,سفید,1850000000
2428,ام,وی ام X33 اسپرت,1399,اصفهان,26000,بدون رنگ,سفید,430000000
2429,ام,وی ام 530,1393,ساری,200000,چند لکه رنگ,سفید,140000000
2430,سانگ,یانگ تیوولی آرمور,2019,تهران,0,بدون رنگ,نقره ای,940000000
2431,کیا,ریو,1390,تهران,148000,چند لکه رنگ,سفید,120000000
2432,پراید,صندوق دار ساده,1387,مشهد,170000,بدون رنگ,سرمه ای,55000000
2433,پراید,هاچ بک ساده,1375,کاشان,22000,دور رنگ,سفید,55000000
2434,ام,وی ام 315 اسپرت,1394,تهران,120000,بدون رنگ,مشکی,170000000
2435,رنو,اسکالا هاچ بک 1.6 E2,2014,تهران,130000,دو لکه رنگ,طوسی,500000000
2436,کیا,سراتو,2016,تهران,43000,بدون رنگ,بادمجانی,505000000
2437,ام,وی ام 315,1396,تهران,53000,بدون رنگ,سفید,190000000
2438,پراید,141 LE,1390,اهواز,250000,دو لکه رنگ,سفید,50000000
2439,کیا,ریو,1385,شیراز,250000,دو لکه رنگ,نقره ای,95000000
2440,پژو,پارس ساده,1396,تهران,30000,یک لکه رنگ,سفید,185000000
2441,آریسان,وانت دوگانه سوز,1397,قزوین,93000,بدون رنگ,سفید,137500000
2442,دانگ,فنگ H30 Cross,1397,تهران,10000,بدون رنگ,نوک مدادی,320000000
2443,کیا,سراتو مونتاژ 2000 ساده,1395,تهران,71000,بدون رنگ,سفید,510000000
2444,دوو,سیلو,1381,تهران,185000,یک لکه رنگ,بژ,90000000
2445,هایما,S5,1398,ارومیه,6000,بدون رنگ,مشکی,595000000
2446,پژو,207 دنده ای,1400,اردبیل,0,بدون رنگ,مشکی,310000000
2447,برلیانس,H320 1.65 اتوماتیک,1400,تهران,0,بدون رنگ,سفید,396000000
2448,ساینا,EX,1398,شهر ری,35000,بدون رنگ,سفید,131000000
2449,سمند,LX EF7 بنزینی,1391,بروجرد,120000,بدون رنگ,سفید,113000000
2450,سمند,LX ساده,1393,تهران,210000,بدون رنگ,سفید,130000000
2451,شاهین,G,1400,کرج,0,بدون رنگ,سفید,350000000
2452,پراید,111 SE,1394,تهران,133000,یک لکه رنگ,سفید,90000000
2453,ساینا,EX,1400,تهران,0,بدون رنگ,سفید,148000000
2454,هیوندای,ورنا,1385,تهران,320000,چند لکه رنگ,مشکی,145000000
2455,دنا,ساده,1395,مشهد,95000,بدون رنگ,سفید,230000000
2456,پژو,206 تیپ 2,1399,تهران,0,بدون رنگ,سفید,205000000
2457,کیا,سراتو مونتاژ 2000 ساده,1395,تهران,43000,بدون رنگ,بادمجانی,505000000
2458,ام,وی ام 315,1393,تهران,170000,بدون رنگ,نوک مدادی,170000000
2459,آئودی,A4,2007,تهران,105000,چند لکه رنگ,سفید,1050000000
2460,پژو,207 دنده ای پانوراما,1400,تهران,0,بدون رنگ,سفید,319000000
2461,پژو,206 SD V8,1393,تهران,87000,چند لکه رنگ,سفید,147000000
2462,جک,S5 دنده ای,1396,تهران,12000,بدون رنگ,سفید,510000000
2463,رنو,تندر 90 E2,1390,تهران,189000,اتاق تعویض,سفید,145000000
2464,پژو,206 تیپ 2,1387,قزوین,286000,بدون رنگ,پوست پیازی,110000000
2465,پروتون,جن تو وارداتی,2008,تهران,400000,بدون رنگ,نارنجی,120000000
2466,پراید,صندوق دار ساده,1388,ورامین,60000,دو لکه رنگ,سفید,55000000
2467,کیا,کارنز,2010,شهریار,234000,چند لکه رنگ,قرمز,355000000
2468,سمند,X7,1384,تهران,250000,دور رنگ,نقره ای,75000000
2469,رنو,ساندرو اتوماتیک,1395,تهران,74000,بدون رنگ,سفید,320000000
2470,پیکان,وانت,1393,تهران,170000,دور رنگ,سفید,92000000
2471,رنو,تندر 90 پلاس اتوماتیک,1396,تهران,145000,بدون رنگ,سفید,320000000
2472,پراید,131 ساده,1376,پاکدشت,200000,دور رنگ,سفید,330000000
2473,پراید,وانت 151 پلاس,1399,بابل,12000,بدون رنگ,سفید,140000000
2474,پژو,پارس LX,1400,کرج,0,بدون رنگ,نوک مدادی,278000000
2475,دنا,پلاس ساده,1399,کرج,0,بدون رنگ,سفید,327000000
2476,پژو,405 SLX,1393,تهران,91000,بدون رنگ,نوک مدادی,165000000
2477,سمند,LX ساده,1390,بومهن,93000,دو لکه رنگ,سفید,110000000
2478,پژو,405 GLX بنزینی,1394,تهران,83000,بدون رنگ,نوک مدادی,126000000
2479,پراید,صندوق دار ساده,1385,اسلامشهر,215000,دور رنگ,مشکی,42000000
2480,پژو,پارس ساده,1400,تهران,0,بدون رنگ,طوسی,50000000
2481,مزدا,3 تیپ 3,1389,تهران,99000,صافکاری بدون رنگ,نوک مدادی,520000000
2482,پژو,206 تیپ 2,1390,تهران,142000,کامل رنگ,قرمز,88000000
2483,چری,تیگو 7 IE,1399,تهران,23000,بدون رنگ,سفید,800000000
2484,تویوتا,کمری SE,2007,تهران,180000,یک لکه رنگ,سفید,630000000
2485,رنو,فلوئنس MT,2016,تهران,110000,بدون رنگ,سفید,480000000
2486,ساینا,آپشنال,1400,تهران,2000,بدون رنگ,سفید,149000000
2487,بی,ام و X3 30i,2009,تهران,206000,یک لکه رنگ,سفید,800000000
2488,تیبا,۲‌ (هاچ بک) EX,1400,اصفهان,0,بدون رنگ,سفید,140500000
2489,پژو,405 GLX دوگانه سوز,1387,کرج,340000,دو لکه رنگ,نقره ای,80000000
2490,چانگان,CS 35 مونتاژ,1397,ملایر,15000,بدون رنگ,سفید,455000000
2491,هایما,S7 1.8 لیتر توربو,1398,تهران,45000,بدون رنگ,مشکی,680000000
2492,پژو,206 SD V8,1398,پاکدشت,36000,بدون رنگ,سفید,253000000
2493,لیفان,X60 اتوماتیک,1397,کرج,105000,دو لکه رنگ,سفید,294000000
2494,سمند,LX EF7 بنزینی,1390,تهران,250000,یک لکه رنگ,سفید,123000000
2495,تیبا,۱ (صندوق دار) SX,1400,تهران,0,بدون رنگ,سفید,149000000
2496,پراید,صندوق دار ساده دوگانه سوز,1384,شهریار,318000,بدون رنگ,نقرآبی,46000000
2497,ساینا,EX,1398,تهران,36000,بدون رنگ,سفید,141000000
2498,تیبا,۲‌ (هاچ بک) EX,1397,تهران,62000,بدون رنگ,اطلسی,134000000
2499,پراید,131 SE,1395,کرج,60000,بدون رنگ,سفید,90000000
2500,پراید,132 SE,1394,رشت,120000,یک لکه رنگ,سفید,101000000
2501,پراید,111 SE,1397,تهران,59000,بدون رنگ,مشکی,126000000
2502,پژو,405 GL بنزینی,1397,اهواز,50000,یک لکه رنگ,نقره ای,165000000
2503,کوییک,دنده ای R,1400,قم,0,بدون رنگ,سفید,178000000
2504,چری,تیگو 5 لاکچری,1395,شیراز,99000,بدون رنگ,سفید,460000000
2505,پژو,Roa G2,1388,رشت,220000,بدون رنگ,زرد,63500000
2506,پراید,صندوق دار ساده بنزینی,1384,اسلامشهر,370000,چند لکه رنگ,مشکی,46500000
2507,ام,وی ام 315 هاچ بک ساده,1393,پردیس,117000,صافکاری بدون رنگ,طوسی,137000000
2508,پراید,111 SE,1398,شیراز,40000,بدون رنگ,سفید,142000000
2509,ساینا,EX,1400,اصفهان,0,بدون رنگ,سفید,161000000
2510,پژو,پارس LX,1400,اهواز,0,بدون رنگ,سفید,25000000
2511,دنا,پلاس اتوماتیک توربو,1400,تهران,0,بدون رنگ,مشکی,468000000
2512,پراید,131 SL,1390,شیراز,45000,دو لکه رنگ,سفید صدفی,64000000
2513,رانا,LX,1395,تهران,119000,یک لکه رنگ,سفید,168000000
2514,پژو,405 SLX بنزینی,1397,شیراز,18000,بدون رنگ,سفید,215000000
2515,برلیانس,H330 1.65 اتوماتیک,1397,تهران,16000,یک لکه رنگ,سفید,360000000
2516,دنا,ساده,1397,تهران,57000,بدون رنگ,سفید,269000000
2517,پژو,206 تیپ 5,1396,ساری,88000,چند لکه رنگ,نوک مدادی,175000000
2518,رنو,تندر پیکاپ,1394,رشت,55000,بدون رنگ,سفید,300000000
2519,پراید,صندوق دار ساده دوگانه سوز,1384,قائم‌شهر,264000,چند لکه رنگ,مشکی,48500000
2520,دنا,پلاس اتوماتیک توربو,1400,اسلامشهر,0,بدون رنگ,نوک مدادی,140000000
2521,پراید,صندوق دار ساده بنزینی,1387,آمل,350000,چند لکه رنگ,نقره ای,58000000
2522,رانا,پلاس,1399,شیراز,0,بدون رنگ,سفید,250000000
2523,دانگ,فنگ H30 Cross,1397,تهران,60000,یک لکه رنگ,نوک مدادی,305000000
2524,پراید,131 SE,1396,اهواز,800000,یک لکه رنگ,سفید,96000000
2525,پژو,RD بنزینی,1380,تهران,9000,دور رنگ,سفید صدفی,23000000
2526,سمند,LX EF7 بنزینی,1393,الوند,230000,دو لکه رنگ,آبی کاربنی,125000000
2527,پراید,131 SE,1398,تهران,27000,بدون رنگ,سفید,120000000
2528,مزدا,323 تیپ 2,1380,تهران,260000,دور رنگ,یشمی,140000000
2529,دنا,پلاس ساده,1396,اصفهان,90000,بدون رنگ,سفید,298000000
2530,پژو,405 GLX دوگانه سوز,1389,تاکستان,142000,بدون رنگ,نوک مدادی,108000000
2531,سیتروئن,زانتیا 2000,1389,تهران,200000,بدون رنگ,مشکی,310000000
2532,پژو,206 تیپ 2,1398,اصفهان,50000,بدون رنگ,سفید,210000000
2533,پژو,405 GLX بنزینی,1389,تهران,115000,صافکاری بدون رنگ,نقره ای,118000000
2534,پیکان,وانت,1391,بوشهر,2000,یک لکه رنگ,سفید,80000000
2535,پراید,111 SX,1391,اصفهان,170000,یک لکه رنگ,آبی,83000000
2536,کیا,سراتو مونتاژ 2000 آپشنال,1397,تهران,28000,بدون رنگ,سفید,740000000
2537,کیا,اسپورتیج ساده,2015,تهران,107000,بدون رنگ,سفید,1220000000
2538,پژو,206 SD V8,1395,تهران,105000,بدون رنگ,آبی,195000000
2539,پژو,405 GLX بنزینی,1391,نوشهر,120000,بدون رنگ,طوسی,125000000
2540,پژو,405 GLX دوگانه سوز,1384,ساری,220000,بدون رنگ,بژ,82500000
2541,دنا,ساده,1397,مشهد,36000,بدون رنگ,سفید,270000000
2542,نیسان,وانت,1384,کرج,300000,چند لکه رنگ,آبی,138000000
2543,ساینا,EX,1400,تهران,0,بدون رنگ,سفید,160000000
2544,پژو,405 GLX دوگانه سوز,1396,تهران,130000,بدون رنگ,زرد,170000000
2545,پژو,پارس ساده,1393,شیراز,180000,بدون رنگ,سفید,170000000
2546,کوییک,دنده ای ساده,1398,تهران,42000,بدون رنگ,سفید صدفی,155000000
2547,چانگان,CS 35 مونتاژ,1397,شیراز,90000,بدون رنگ,سفید,435000000
2548,پژو,206 تیپ 2,1399,تهران,10000,بدون رنگ,سفید,226000000
2549,پژو,Roa ساده,1387,تهران,310000,یک لکه رنگ,نوک مدادی,55000000
2550,رنو,کولئوس,2015,تهران,62000,بدون رنگ,قهوه ای,1050000000
2551,پژو,پارس ساده,1389,تهران,298000,دو لکه رنگ,نقره ای,132000000
2552,سمند,LX ساده,1391,شهریار,320000,چند لکه رنگ,قهوه ای,105000000
2553,پژو,پارس ELX XUM,1397,اهواز,55000,یک لکه رنگ,سفید,215000000
2554,رنو,تندر 90 E2,1396,تهران,97000,صافکاری بدون رنگ,سفید,272000000
2555,پژو,پارس ساده,1387,شیراز,220000,یک لکه رنگ,سفید,116000000
2556,میتسوبیشی,اوتلندر تیپ 3,2016,تهران,70000,بدون رنگ,سرمه ای,1350000000
2557,سمند,سورن پلاس,1400,تهران,0,بدون رنگ,سفید,310000000
